"data","complexo","hospital","clinica","enfermaria","leito","pacientes_dia"
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,PNEUMOLOGIA,ENFERMARIA: 50000000000000041 - 09,LEITO: 50000000000000162 - 04,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,PNEUMOLOGIA,ENFERMARIA: 50000000000000041 - 09,LEITO: 50000000000000163 - 03,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,PNEUMOLOGIA,ENFERMARIA: 50000000000000041 - 09,LEITO: 50000000000000164 - 02,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,PNEUMOLOGIA,ENFERMARIA: 50000000000000053 - 09,LEITO: 50000000000000115 - 05,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,PNEUMOLOGIA,ENFERMARIA: 50000000000000081 - 01,LEITO: 50000000000000449 - 06,2
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,PNEUMOLOGIA,ENFERMARIA: 50000000000000105 - 02,LEITO: 50000000000000610 - 02,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,TSIOLOGIA,ENFERMARIA: 50000000000000027 - 10,LEITO: 50000000000000675 - 4,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,TSIOLOGIA,ENFERMARIA: 50000000000000047 - 04,LEITO: 50000000000000094 - 02,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000054 - BOX,LEITO: 50000000000000061 - 01,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000054 - BOX,LEITO: 50000000000000062 - 02,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000054 - BOX,LEITO: 50000000000000064 - 04,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000054 - BOX,LEITO: 50000000000000065 - 05,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000054 - BOX,LEITO: 50000000000000068 - 08,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000058 - 03,LEITO: 50000000000000056 - 06,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000116 - CTI II,LEITO: 50000000000000769 - 02,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000116 - CTI II,LEITO: 50000000000000770 - 03,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000116 - CTI II,LEITO: 50000000000000776 - 09,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000116 - CTI II,LEITO: 50000000000000777 - 10,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000117 - CTI III,LEITO: 50000000000000781 - 04,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000117 - CTI III,LEITO: 50000000000000783 - 06,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000117 - CTI III,LEITO: 50000000000000784 - ISOLADO 01,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000117 - CTI III,LEITO: 50000000000000785 - ISOLADO 02,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000118 - CTI IV,LEITO: 50000000000000789 - 04,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000118 - CTI IV,LEITO: 50000000000000791 - 06,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000118 - CTI IV,LEITO: 50000000000000794 - 09,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000118 - CTI IV,LEITO: 50000000000000796 - 11,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000119 - CTI V,LEITO: 50000000000000798 - 01,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000119 - CTI V,LEITO: 50000000000000799 - 02,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000119 - CTI V,LEITO: 50000000000000801 - 04,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000119 - CTI V,LEITO: 50000000000000802 - 05,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000119 - CTI V,LEITO: 50000000000000804 - 07,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI ADULTO,ENFERMARIA: 50000000000000120 - CTI ISOLADO,LEITO: 50000000000000808 - ISOLADO,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI NEONATAL,ENFERMARIA: 50000000000000082 - UCIN - Co,LEITO: 50000000000000012 - 02,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI NEONATAL,ENFERMARIA: 50000000000000082 - UCIN - Co,LEITO: 50000000000000015 - 05,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI NEONATAL,ENFERMARIA: 50000000000000085 - UTIN,LEITO: 50000000000000001 - BOX 01,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI NEONATAL,ENFERMARIA: 50000000000000085 - UTIN,LEITO: 50000000000000003 - BOX 03,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI NEONATAL,ENFERMARIA: 50000000000000085 - UTIN,LEITO: 50000000000000005 - BOX 05,1
"2020-08-03 00:00:00.0",ESPECIALIDADES,HJK,UTI NEONATAL,ENFERMARIA: 50000000000000085 - UTIN,LEITO: 50000000000000008 - BOX 08,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,INFECTOLOGIA,ENFERMARIA: 40000000000000004 - BOX - C.T.I.,LEITO: 40000000000000083 - BOX 10,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,INFECTOLOGIA,ENFERMARIA: 40000000000000017 - C01 - DOENÇAS INFECTO-CONTAGIOSAS,LEITO: 40000000000000413 - 1,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,INFECTOLOGIA,ENFERMARIA: 40000000000000017 - C01 - DOENÇAS INFECTO-CONTAGIOSAS,LEITO: 40000000000000414 - 2,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,INFECTOLOGIA,ENFERMARIA: 40000000000000042 - C03 - DOENÇAS INFECTO-CONTAGIOSAS,LEITO: 40000000000000418 - 6,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,INFECTOLOGIA,ENFERMARIA: 40000000000000045 - C05 - DOENÇAS INFECTO-CONTAGIOSAS,LEITO: 40000000000000464 - 11,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,INFECTOLOGIA,ENFERMARIA: 40000000000000045 - C05 - DOENÇAS INFECTO-CONTAGIOSAS,LEITO: 40000000000000466 - 13,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,INFECTOLOGIA,ENFERMARIA: 40000000000000050 - C10 - DOENÇAS INFECTO-CONTAGIOSAS,LEITO: 40000000000000476 - 23,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,INFECTOLOGIA,ENFERMARIA: 40000000000000051 - C12 - DOENÇAS INFECTO-CONTAGIOSAS,LEITO: 40000000000000483 - 30,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,INFECTOLOGIA,ENFERMARIA: 40000000000000066 - A02 - DOENÇAS INFECTO-CONTAGIOSAS,LEITO: 40000000000000372 - 3,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,INFECTOLOGIA,ENFERMARIA: 40000000000000069 - A04 - DOENÇAS INFECTO-CONTAGIOSAS,LEITO: 40000000000000378 - 9,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,INFECTOLOGIA,ENFERMARIA: 40000000000000070 - A06 - DOENÇAS INFECTO-CONTAGIOSAS,LEITO: 40000000000000384 - 15,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,INFECTOLOGIA,ENFERMARIA: 40000000000000074 - A11 - DOENÇAS INFECTO-CONTAGIOSAS,LEITO: 40000000000000396 - 27,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,INFECTOLOGIA,ENFERMARIA: 40000000000000087 - A01 - DOENÇAS INFECTO-CONTAGIOSAS,LEITO: 40000000000000371 - 2,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,INFECTOLOGIA,ENFERMARIA: 40000000000000090 - A05 - DOENÇAS INFECTO-CONTAGIOSAS,LEITO: 40000000000000380 - 11,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,INFECTOLOGIA,ENFERMARIA: 40000000000000098 - A12 - DOENÇAS INFECTO-CONTAGIOSAS,LEITO: 40000000000000397 - 28,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,INFECTOLOGIA,ENFERMARIA: 40000000000000098 - A12 - DOENÇAS INFECTO-CONTAGIOSAS,LEITO: 40000000000000398 - 29,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,INFECTOLOGIA,ENFERMARIA: 40000000000000127 - A13 - DOENÇAS INFECTO-CONTAGIOSAS,LEITO: 40000000000000542 - 31,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,INFECTOLOGIA,ENFERMARIA: 40000000000000128 - A14 - DOENÇAS INFECTO-CONTAGIOSAS,LEITO: 40000000000000540 - 33,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,UTI ADULTO,ENFERMARIA: 40000000000000004 - BOX - C.T.I.,LEITO: 40000000000000069 - BOX 01,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,UTI ADULTO,ENFERMARIA: 40000000000000004 - BOX - C.T.I.,LEITO: 40000000000000072 - BOX 03,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,UTI ADULTO,ENFERMARIA: 40000000000000004 - BOX - C.T.I.,LEITO: 40000000000000074 - BOX 04,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,UTI ADULTO,ENFERMARIA: 40000000000000004 - BOX - C.T.I.,LEITO: 40000000000000075 - BOX 05,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,UTI ADULTO,ENFERMARIA: 40000000000000004 - BOX - C.T.I.,LEITO: 40000000000000077 - BOX 06,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,UTI ADULTO,ENFERMARIA: 40000000000000004 - BOX - C.T.I.,LEITO: 40000000000000080 - BOX 08,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,UTI ADULTO,ENFERMARIA: 40000000000000004 - BOX - C.T.I.,LEITO: 40000000000000553 - BOX 11,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,UTI ADULTO,ENFERMARIA: 40000000000000004 - BOX - C.T.I.,LEITO: 40000000000000554 - BOX 12,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,UTI ADULTO,ENFERMARIA: 40000000000000004 - BOX - C.T.I.,LEITO: 40000000000000555 - BOX 13,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,UTI ADULTO,ENFERMARIA: 40000000000000004 - BOX - C.T.I.,LEITO: 40000000000000556 - BOX 14,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,UTI ADULTO,ENFERMARIA: 40000000000000004 - BOX - C.T.I.,LEITO: 40000000000000558 - BOX 16,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,UTI ADULTO,ENFERMARIA: 40000000000000004 - BOX - C.T.I.,LEITO: 40000000000000561 - BOX 19,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,UTI ADULTO,ENFERMARIA: 40000000000000004 - BOX - C.T.I.,LEITO: 40000000000000562 - BOX 20,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,UTI ADULTO,ENFERMARIA: 40000000000000004 - BOX - C.T.I.,LEITO: 40000000000000565 - BOX 23,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,UTI ADULTO,ENFERMARIA: 40000000000000004 - BOX - C.T.I.,LEITO: 40000000000000567 - BOX 25,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HEM,UTI ADULTO,ENFERMARIA: 40000000000000004 - BOX - C.T.I.,LEITO: 40000000000000570 - BOX 28,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CIRURGIA GERAL,ENFERMARIA: 240000000000000010 - CTI,LEITO: 240000000000000054 - 09,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CIRURGIA GERAL,ENFERMARIA: 240000000000000010 - CTI,LEITO: 240000000000000055 - 10,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CIRURGIA GERAL,ENFERMARIA: 240000000000000012 - 02,LEITO: 240000000000000062 - 07,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CIRURGIA GERAL,ENFERMARIA: 240000000000000013 - 03,LEITO: 240000000000000065 - 10,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CIRURGIA GERAL,ENFERMARIA: 240000000000000013 - 03,LEITO: 240000000000000066 - 11,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CIRURGIA GERAL,ENFERMARIA: 240000000000000013 - 03,LEITO: 240000000000000067 - 12,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CIRURGIA GERAL,ENFERMARIA: 240000000000000047 - 05,LEITO: 240000000000000207 - 17,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CIRURGIA GERAL,ENFERMARIA: 240000000000000047 - 05,LEITO: 240000000000000208 - 18,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CIRURGIA GERAL,ENFERMARIA: 240000000000000047 - 05,LEITO: 240000000000000209 - 19,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CLÍNICA MÉDICA,ENFERMARIA: 240000000000000014 - 04,LEITO: 240000000000000068 - 13,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CLÍNICA MÉDICA,ENFERMARIA: 240000000000000035 - 7,LEITO: 240000000000000215 - 30,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CLÍNICA MÉDICA,ENFERMARIA: 240000000000000036 - 8,LEITO: 240000000000000159 - 31,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CLÍNICA MÉDICA,ENFERMARIA: 240000000000000036 - 8,LEITO: 240000000000000160 - 32,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CLÍNICA MÉDICA,ENFERMARIA: 240000000000000037 - 9,LEITO: 240000000000000162 - 34,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CLÍNICA MÉDICA,ENFERMARIA: 240000000000000037 - 9,LEITO: 240000000000000163 - 35,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CLÍNICA MÉDICA,ENFERMARIA: 240000000000000037 - 9,LEITO: 240000000000000164 - 36,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CLÍNICA MÉDICA,ENFERMARIA: 240000000000000038 - 10,LEITO: 240000000000000165 - 37,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CLÍNICA MÉDICA,ENFERMARIA: 240000000000000041 - 13,LEITO: 240000000000000185 - 57,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CLÍNICA MÉDICA,ENFERMARIA: 240000000000000042 - 15,LEITO: 240000000000000191 - 63,2
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CLÍNICA MÉDICA,ENFERMARIA: 240000000000000042 - 15,LEITO: 240000000000000193 - 65,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CLÍNICA MÉDICA,ENFERMARIA: 240000000000000043 - 14,LEITO: 240000000000000187 - 59,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CLÍNICA MÉDICA,ENFERMARIA: 240000000000000044 - ISO,LEITO: 240000000000000195 - 2,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CLÍNICA MÉDICA,ENFERMARIA: 240000000000000047 - 05,LEITO: 240000000000000210 - 20,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CLÍNICA MÉDICA,ENFERMARIA: 240000000000000048 - 6,LEITO: 240000000000000212 - 26,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,CLÍNICA MÉDICA,ENFERMARIA: 240000000000000048 - 6,LEITO: 240000000000000213 - 27,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,UTI ADULTO,ENFERMARIA: 230000000000000015 - ALA MASCULINA,LEITO: 230000000000000439 - 26,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,UTI ADULTO,ENFERMARIA: 240000000000000010 - CTI,LEITO: 240000000000000046 - 01,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,UTI ADULTO,ENFERMARIA: 240000000000000010 - CTI,LEITO: 240000000000000047 - 02,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,UTI ADULTO,ENFERMARIA: 240000000000000010 - CTI,LEITO: 240000000000000048 - 03,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HGBJA,UTI ADULTO,ENFERMARIA: 240000000000000010 - CTI,LEITO: 240000000000000053 - 08,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CIRURGIA GERAL,ENFERMARIA: 160000000000000015 - ENFERMARIA 6,LEITO: 160000000000000043 - 18,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CIRURGIA GERAL,ENFERMARIA: 160000000000000017 - ENFERMARIA 8,LEITO: 160000000000000047 - 22,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CIRURGIA GERAL,ENFERMARIA: 160000000000000017 - ENFERMARIA 8,LEITO: 160000000000000048 - 23,2
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 160000000000000017 - ENFERMARIA 8,LEITO: 160000000000000049 - 24,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 160000000000000018 - ENFERMARIA 01,LEITO: 160000000000000052 - 03,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 160000000000000019 - ENFERMARIA 02,LEITO: 160000000000000054 - 05,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 160000000000000020 - ENFERMARIA 03,LEITO: 160000000000000057 - 08,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 160000000000000020 - ENFERMARIA 03,LEITO: 160000000000000058 - 09,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 160000000000000021 - ENFERMARIA 04,LEITO: 160000000000000059 - 11,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 160000000000000053 - ENFERMARIA 05,LEITO: 160000000000000260 - 13,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 160000000000000053 - ENFERMARIA 05,LEITO: 160000000000000262 - 15,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 160000000000000060 - ENFERMARIA 06,LEITO: 160000000000000280 - 17,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 160000000000000061 - ENFERMARIA 07,LEITO: 160000000000000282 - 19,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 160000000000000061 - ENFERMARIA 07,LEITO: 160000000000000284 - 21,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 160000000000000062 - ENFERMARIA 08,LEITO: 160000000000000285 - 22,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 160000000000000062 - ENFERMARIA 08,LEITO: 160000000000000287 - 24,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CLÍNICA MÉDICA,ENFERMARIA: 160000000000000001 - ENFERMARIA 1,LEITO: 160000000000000002 - 02,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CLÍNICA MÉDICA,ENFERMARIA: 160000000000000001 - ENFERMARIA 1,LEITO: 160000000000000003 - 03,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CLÍNICA MÉDICA,ENFERMARIA: 160000000000000002 - ENFERMARIA 2,LEITO: 160000000000000004 - 04,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CLÍNICA MÉDICA,ENFERMARIA: 160000000000000002 - ENFERMARIA 2,LEITO: 160000000000000005 - 05,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CLÍNICA MÉDICA,ENFERMARIA: 160000000000000002 - ENFERMARIA 2,LEITO: 160000000000000006 - 06,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CLÍNICA MÉDICA,ENFERMARIA: 160000000000000003 - ENFERMARIA 3,LEITO: 160000000000000007 - 07,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CLÍNICA MÉDICA,ENFERMARIA: 160000000000000003 - ENFERMARIA 3,LEITO: 160000000000000009 - 09,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CLÍNICA MÉDICA,ENFERMARIA: 160000000000000004 - ENFERMARIA 4,LEITO: 160000000000000010 - 10,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CLÍNICA MÉDICA,ENFERMARIA: 160000000000000004 - ENFERMARIA 4,LEITO: 160000000000000011 - 11,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CLÍNICA MÉDICA,ENFERMARIA: 160000000000000004 - ENFERMARIA 4,LEITO: 160000000000000012 - 12,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CLÍNICA MÉDICA,ENFERMARIA: 160000000000000005 - ENFERMARIA 5,LEITO: 160000000000000013 - 13,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CLÍNICA MÉDICA,ENFERMARIA: 160000000000000005 - ENFERMARIA 5,LEITO: 160000000000000014 - 14,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CLÍNICA MÉDICA,ENFERMARIA: 160000000000000070 - COVID ENFERMARIA 1,LEITO: 160000000000000328 - 02,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CLÍNICA MÉDICA,ENFERMARIA: 160000000000000071 - COVID ENFERMARIA 2,LEITO: 160000000000000331 - 05,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,CLÍNICA MÉDICA,ENFERMARIA: 160000000000000072 - COVID ENFERMARIA 3,LEITO: 160000000000000333 - 07,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,OBSTETRÍCIA,ENFERMARIA: 160000000000000025 - ENFERMARIA 3,LEITO: 160000000000000071 - 09,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,OBSTETRÍCIA,ENFERMARIA: 160000000000000030 - ENFERMARIA 1,LEITO: 160000000000000084 - 02,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,OBSTETRÍCIA,ENFERMARIA: 160000000000000031 - ENFERMARIA 2,LEITO: 160000000000000088 - 06,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,OBSTETRÍCIA,ENFERMARIA: 160000000000000031 - ENFERMARIA 2,LEITO: 160000000000000089 - 07,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,OBSTETRÍCIA,ENFERMARIA: 160000000000000031 - ENFERMARIA 2,LEITO: 160000000000000092 - 10,2
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,OBSTETRÍCIA,ENFERMARIA: 160000000000000032 - ENFERMARIA 3,LEITO: 160000000000000095 - 13,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,OBSTETRÍCIA,ENFERMARIA: 160000000000000033 - ENFERMARIA 4,LEITO: 160000000000000097 - 16,1
"2020-08-03 00:00:00.0",HOSPITAIS DE REFERÊNCIA,HRAD,PEDIATRIA,ENFERMARIA: 160000000000000024 - ENFERMARIA 2,LEITO: 160000000000000065 - 03,1
