"data","complexo","hospital","clinica","enfermaria","leito","pacientes_dia"
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000126 - 506,LEITO: 10000000000001118 - 04,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000127 - 507,LEITO: 10000000000001122 - 03,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000165 - 501,LEITO: 10000000000001470 - 01,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000165 - 501,LEITO: 10000000000001471 - 02,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000165 - 501,LEITO: 10000000000001472 - 03,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000166 - 502,LEITO: 10000000000001474 - 01,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000166 - 502,LEITO: 10000000000001475 - 02,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000166 - 502,LEITO: 10000000000001476 - 03,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA NEUROLÓGICA/ NEUROLOGIA,ENFERMARIA: 10000000000000166 - 502,LEITO: 10000000000001477 - 04,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000136 - 607,LEITO: 10000000000001168 - 04,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000137 - 701,LEITO: 10000000000001169 - 01,2
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000138 - 702,LEITO: 10000000000001174 - 01,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000138 - 702,LEITO: 10000000000001175 - 02,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000138 - 702,LEITO: 10000000000001176 - 03,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000138 - 702,LEITO: 10000000000001178 - 05,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000139 - 703,LEITO: 10000000000001179 - 01,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000139 - 703,LEITO: 10000000000001180 - 02,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000139 - 703,LEITO: 10000000000001183 - 05,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000140 - 704,LEITO: 10000000000001184 - 01,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000140 - 704,LEITO: 10000000000001186 - 03,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000141 - 705,LEITO: 10000000000001191 - 03,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000141 - 705,LEITO: 10000000000001192 - 04,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000141 - 705,LEITO: 10000000000001193 - 05,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000142 - 706,LEITO: 10000000000001465 - 01,2
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000142 - 706,LEITO: 10000000000001466 - 02,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000142 - 706,LEITO: 10000000000001467 - 03,2
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000143 - 707,LEITO: 10000000000001200 - 02,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000143 - 707,LEITO: 10000000000001201 - 03,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CIRURGIA PLÁSTICA,ENFERMARIA: 10000000000000167 - ISOLADO,LEITO: 10000000000001482 - 01,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CLÍNICA MÉDICA,ENFERMARIA: 10000000000000131 - 602,LEITO: 10000000000001140 - 01,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CLÍNICA MÉDICA,ENFERMARIA: 10000000000000133 - 604,LEITO: 10000000000001150 - 01,2
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CLÍNICA MÉDICA,ENFERMARIA: 10000000000000133 - 604,LEITO: 10000000000001154 - 05,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CLÍNICA MÉDICA,ENFERMARIA: 10000000000000134 - 605,LEITO: 10000000000001155 - 01,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CLÍNICA MÉDICA,ENFERMARIA: 10000000000000134 - 605,LEITO: 10000000000001157 - 03,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CLÍNICA MÉDICA,ENFERMARIA: 10000000000000134 - 605,LEITO: 10000000000001159 - 05,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CLÍNICA MÉDICA,ENFERMARIA: 10000000000000136 - 607,LEITO: 10000000000001165 - 01,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CLÍNICA MÉDICA,ENFERMARIA: 10000000000000136 - 607,LEITO: 10000000000001166 - 02,2
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CLÍNICA MÉDICA,ENFERMARIA: 10000000000000136 - 607,LEITO: 10000000000001167 - 03,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CUIDADOS PROLONGADOS,ENFERMARIA: 10000000000000112 - 304,LEITO: 10000000000001057 - 03,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CUIDADOS PROLONGADOS,ENFERMARIA: 10000000000000112 - 304,LEITO: 10000000000001059 - 05,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CUIDADOS PROLONGADOS,ENFERMARIA: 10000000000000112 - 304,LEITO: 10000000000001060 - 06,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CUIDADOS PROLONGADOS,ENFERMARIA: 10000000000000112 - 304,LEITO: 10000000000001061 - 07,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CUIDADOS PROLONGADOS,ENFERMARIA: 10000000000000113 - 305,LEITO: 10000000000001063 - 01,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CUIDADOS PROLONGADOS,ENFERMARIA: 10000000000000113 - 305,LEITO: 10000000000001064 - 02,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,CUIDADOS PROLONGADOS,ENFERMARIA: 10000000000000113 - 305,LEITO: 10000000000001068 - 06,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000143 - 707,LEITO: 10000000000001485 - 05,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000145 - 802,LEITO: 10000000000001207 - 01,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000145 - 802,LEITO: 10000000000001208 - 02,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000145 - 802,LEITO: 10000000000001209 - 03,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000146 - 803,LEITO: 10000000000001211 - 01,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000146 - 803,LEITO: 10000000000001212 - 02,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000146 - 803,LEITO: 10000000000001213 - 03,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000146 - 803,LEITO: 10000000000001214 - 04,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000147 - 804,LEITO: 10000000000001217 - 03,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000148 - 805,LEITO: 10000000000001219 - 01,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000148 - 805,LEITO: 10000000000001220 - 02,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000149 - 806,LEITO: 10000000000001224 - 01,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000149 - 806,LEITO: 10000000000001225 - 02,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000154 - 01,LEITO: 10000000000001321 - 06,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000154 - 01,LEITO: 10000000000001322 - 07,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000175 - 02,LEITO: 10000000000001316 - 01,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,QUEIMADOS,ENFERMARIA: 10000000000000175 - 02,LEITO: 10000000000001319 - 04,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000170 - ISOLADO,LEITO: 10000000000001500 - 01,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001568 - 01,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001570 - 03,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001572 - 05,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001574 - 07,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001578 - 11,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001580 - 13,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001581 - 14,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001585 - 18,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001586 - 19,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001590 - 23,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001591 - 24,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001593 - 26,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001594 - 27,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001596 - 29,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001597 - 30,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001600 - 33,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000190 - ADULTO,LEITO: 10000000000001627 - 37,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI ADULTO,ENFERMARIA: 10000000000000192 - UTI - PED,LEITO: 10000000000001623 - UTI 01,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI INFANTIL,ENFERMARIA: 10000000000000192 - UTI - PED,LEITO: 10000000000001619 - UTI 04,1
"09-09-2020",URGENCIA E EMERGENCIA,HJXXIII,UTI INFANTIL,ENFERMARIA: 10000000000000192 - UTI - PED,LEITO: 10000000000001621 - UTI 06,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000034 - 201,LEITO: 30000000000000175 - 201.5,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000035 - 202,LEITO: 30000000000000177 - 202.1,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000036 - 203,LEITO: 30000000000000184 - 203.2,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000036 - 203,LEITO: 30000000000000185 - 203.3,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000038 - 301,LEITO: 30000000000000190 - 301.1,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000038 - 301,LEITO: 30000000000000191 - 301.2,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000038 - 301,LEITO: 30000000000000192 - 301.3,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000038 - 301,LEITO: 30000000000000194 - 301.5,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000038 - 301,LEITO: 30000000000000195 - 301.6,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000039 - 302,LEITO: 30000000000000199 - 302.3,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000039 - 302,LEITO: 30000000000000202 - 302.6,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000040 - 304,LEITO: 30000000000000207 - 304.3,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000042 - 306,LEITO: 30000000000000211 - 306.1,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000043 - 401,LEITO: 30000000000000214 - 401.2,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000044 - 402,LEITO: 30000000000000218 - 402.2,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000045 - 403,LEITO: 30000000000000222 - 403.2,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000045 - 403,LEITO: 30000000000000225 - 403.5,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000046 - 404,LEITO: 30000000000000226 - 404.1,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000046 - 404,LEITO: 30000000000000228 - 404.3,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000046 - 404,LEITO: 30000000000000229 - 404.4,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000047 - 405,LEITO: 30000000000000230 - 405.1,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000048 - 406,LEITO: 30000000000000233 - 406.1,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000048 - 406,LEITO: 30000000000000234 - 406.2,1
"09-09-2020",URGENCIA E EMERGENCIA,HMAL,CIRURGIA ORTOPÉDICA/ ORTOPEDIA,ENFERMARIA: 30000000000000048 - 406,LEITO: 30000000000000236 - 406.4,1
"10-09-2020",ESPECIALIDADES,HAC,CIRURGIA GERAL,ENFERMARIA: 60000000000000001 - ENF. 1,LEITO: 60000000000000001 - 01,1
"10-09-2020",ESPECIALIDADES,HAC,CIRURGIA GERAL,ENFERMARIA: 60000000000000001 - ENF. 1,LEITO: 60000000000000003 - 03,1
"10-09-2020",ESPECIALIDADES,HAC,CIRURGIA GERAL,ENFERMARIA: 60000000000000001 - ENF. 1,LEITO: 60000000000000005 - 05,1
"10-09-2020",ESPECIALIDADES,HAC,CIRURGIA GERAL,ENFERMARIA: 60000000000000002 - ENF. 2,LEITO: 60000000000000007 - 07,1
"10-09-2020",ESPECIALIDADES,HAC,CIRURGIA GERAL,ENFERMARIA: 60000000000000002 - ENF. 2,LEITO: 60000000000000008 - 08,1
"10-09-2020",ESPECIALIDADES,HAC,CIRURGIA GERAL,ENFERMARIA: 60000000000000002 - ENF. 2,LEITO: 60000000000000010 - 10,1
"10-09-2020",ESPECIALIDADES,HAC,CIRURGIA GERAL,ENFERMARIA: 60000000000000003 - ENF. 3,LEITO: 60000000000000015 - 15,1
"10-09-2020",ESPECIALIDADES,HAC,CIRURGIA GERAL,ENFERMARIA: 60000000000000004 - ENF. 4,LEITO: 60000000000000017 - 17,1
"10-09-2020",ESPECIALIDADES,HAC,CIRURGIA GERAL,ENFERMARIA: 60000000000000004 - ENF. 4,LEITO: 60000000000000018 - 18,1
"10-09-2020",ESPECIALIDADES,HAC,CIRURGIA GERAL,ENFERMARIA: 60000000000000005 - ENF. 5,LEITO: 60000000000000022 - 22,1
"10-09-2020",ESPECIALIDADES,HAC,CIRURGIA GERAL,ENFERMARIA: 60000000000000005 - ENF. 5,LEITO: 60000000000000024 - 24,1
"10-09-2020",ESPECIALIDADES,HAC,CIRURGIA GERAL,ENFERMARIA: 60000000000000005 - ENF. 5,LEITO: 60000000000000025 - 25,1
"10-09-2020",ESPECIALIDADES,HAC,CIRURGIA GERAL,ENFERMARIA: 60000000000000006 - ENF. 6,LEITO: 60000000000000028 - 28,1
"10-09-2020",ESPECIALIDADES,HAC,CIRURGIA GERAL,ENFERMARIA: 60000000000000006 - ENF. 6,LEITO: 60000000000000029 - 29,1
"10-09-2020",ESPECIALIDADES,HAC,CIRURGIA GERAL,ENFERMARIA: 60000000000000007 - ENF. 7,LEITO: 60000000000000031 - 31,1
"10-09-2020",ESPECIALIDADES,HAC,CIRURGIA GERAL,ENFERMARIA: 60000000000000007 - ENF. 7,LEITO: 60000000000000033 - 33,1
"10-09-2020",ESPECIALIDADES,HAC,CLÍNICA MÉDICA,ENFERMARIA: 60000000000000007 - ENF. 7,LEITO: 60000000000000035 - 35,1
"10-09-2020",ESPECIALIDADES,HAC,CLÍNICA MÉDICA,ENFERMARIA: 60000000000000008 - ENF. 8,LEITO: 60000000000000036 - 36,1
"10-09-2020",ESPECIALIDADES,HAC,CLÍNICA MÉDICA,ENFERMARIA: 60000000000000008 - ENF. 8,LEITO: 60000000000000037 - 37,1
"10-09-2020",ESPECIALIDADES,HAC,CLÍNICA MÉDICA,ENFERMARIA: 60000000000000009 - ENF. 9,LEITO: 60000000000000045 - 45,1
"10-09-2020",ESPECIALIDADES,HAC,CLÍNICA MÉDICA,ENFERMARIA: 60000000000000010 - ENF. 10,LEITO: 60000000000000046 - 46,1
"10-09-2020",ESPECIALIDADES,HAC,CLÍNICA MÉDICA,ENFERMARIA: 60000000000000010 - ENF. 10,LEITO: 60000000000000048 - 48,1
"10-09-2020",ESPECIALIDADES,HAC,CLÍNICA MÉDICA,ENFERMARIA: 60000000000000010 - ENF. 10,LEITO: 60000000000000050 - 50,1
"10-09-2020",ESPECIALIDADES,HAC,CLÍNICA MÉDICA,ENFERMARIA: 60000000000000011 - ENF. 11,LEITO: 60000000000000052 - 52,1
"10-09-2020",ESPECIALIDADES,HAC,CLÍNICA MÉDICA,ENFERMARIA: 60000000000000011 - ENF. 11,LEITO: 60000000000000054 - 54,1
"10-09-2020",ESPECIALIDADES,HAC,CLÍNICA MÉDICA,ENFERMARIA: 60000000000000011 - ENF. 11,LEITO: 60000000000000055 - 55,1
"10-09-2020",ESPECIALIDADES,HAC,CLÍNICA MÉDICA,ENFERMARIA: 60000000000000012 - ENF. 12,LEITO: 60000000000000056 - 56,1
"10-09-2020",ESPECIALIDADES,HAC,CLÍNICA MÉDICA,ENFERMARIA: 60000000000000012 - ENF. 12,LEITO: 60000000000000059 - 59,1
"10-09-2020",ESPECIALIDADES,HAC,CLÍNICA MÉDICA,ENFERMARIA: 60000000000000013 - ENF. 13,LEITO: 60000000000000062 - 62,1
"10-09-2020",ESPECIALIDADES,HAC,CLÍNICA MÉDICA,ENFERMARIA: 60000000000000013 - ENF. 13,LEITO: 60000000000000063 - 63,1
"10-09-2020",ESPECIALIDADES,HAC,CLÍNICA MÉDICA,ENFERMARIA: 60000000000000015 - ENF. CTI,LEITO: 60000000000000078 - 07,2
"10-09-2020",ESPECIALIDADES,HAC,CLÍNICA MÉDICA,ENFERMARIA: 60000000000000017 - ENF. 15,LEITO: 60000000000000079 - 71,1
"10-09-2020",ESPECIALIDADES,HAC,CLÍNICA MÉDICA,ENFERMARIA: 60000000000000017 - ENF. 15,LEITO: 60000000000000080 - 72,1
"10-09-2020",ESPECIALIDADES,HAC,CLÍNICA MÉDICA,ENFERMARIA: 60000000000000017 - ENF. 15,LEITO: 60000000000000081 - 73,1
"10-09-2020",ESPECIALIDADES,HAC,CLÍNICA MÉDICA,ENFERMARIA: 60000000000000020 - ENF.16,LEITO: 60000000000000107 - 77,1
"10-09-2020",ESPECIALIDADES,HAC,URGÊNCIA/ EMERGÊNCIA,ENFERMARIA: 60000000000000017 - ENF. 15,LEITO: 60000000000000083 - 75,1
"10-09-2020",ESPECIALIDADES,HAC,URGÊNCIA/ EMERGÊNCIA,ENFERMARIA: 60000000000000018 - EMERGENCIA,LEITO: 60000000000000084 - 01,1
"10-09-2020",ESPECIALIDADES,HAC,UTI ADULTO,ENFERMARIA: 60000000000000015 - ENF. CTI,LEITO: 60000000000000072 - 02,1
"10-09-2020",ESPECIALIDADES,HAC,UTI ADULTO,ENFERMARIA: 60000000000000015 - ENF. CTI,LEITO: 60000000000000075 - 05,1
"10-09-2020",ESPECIALIDADES,HAC,UTI ADULTO,ENFERMARIA: 60000000000000015 - ENF. CTI,LEITO: 60000000000000076 - 06,1
"10-09-2020",ESPECIALIDADES,HJK,CIRURGIA GERAL,ENFERMARIA: 50000000000000001 - 05,LEITO: 50000000000000297 - 05,1
"10-09-2020",ESPECIALIDADES,HJK,CIRURGIA GERAL,ENFERMARIA: 50000000000000002 - 06,LEITO: 50000000000000299 - 01,1
"10-09-2020",ESPECIALIDADES,HJK,CIRURGIA GERAL,ENFERMARIA: 50000000000000002 - 06,LEITO: 50000000000000301 - 03,1
"10-09-2020",ESPECIALIDADES,HJK,CIRURGIA GERAL,ENFERMARIA: 50000000000000005 - 02,LEITO: 50000000000000277 - 01,1
"10-09-2020",ESPECIALIDADES,HJK,CIRURGIA GERAL,ENFERMARIA: 50000000000000005 - 02,LEITO: 50000000000000278 - 02,1
"10-09-2020",ESPECIALIDADES,HJK,CIRURGIA GERAL,ENFERMARIA: 50000000000000006 - 03,LEITO: 50000000000000282 - 01,1
"10-09-2020",ESPECIALIDADES,HJK,CIRURGIA GERAL,ENFERMARIA: 50000000000000006 - 03,LEITO: 50000000000000284 - 03,1
"10-09-2020",ESPECIALIDADES,HJK,CIRURGIA GERAL,ENFERMARIA: 50000000000000006 - 03,LEITO: 50000000000000286 - 05,1
"10-09-2020",ESPECIALIDADES,HJK,CIRURGIA GERAL,ENFERMARIA: 50000000000000007 - 04,LEITO: 50000000000000289 - 03,1
"10-09-2020",ESPECIALIDADES,HJK,CIRURGIA GERAL,ENFERMARIA: 50000000000000007 - 04,LEITO: 50000000000000291 - 05,1
"10-09-2020",ESPECIALIDADES,HJK,CIRURGIA GERAL,ENFERMARIA: 50000000000000041 - 09,LEITO: 50000000000000165 - 01,2
"10-09-2020",ESPECIALIDADES,HJK,CIRURGIA GERAL,ENFERMARIA: 50000000000000079 - ISOLADO,LEITO: 50000000000000435 - 01,1
"10-09-2020",ESPECIALIDADES,HJK,CLÍNICA MÉDICA,ENFERMARIA: 50000000000000013 - 06,LEITO: 50000000000000655 - 4,1
"10-09-2020",ESPECIALIDADES,HJK,CLÍNICA MÉDICA,ENFERMARIA: 50000000000000013 - 06,LEITO: 50000000000000656 - 5,1
"10-09-2020",ESPECIALIDADES,HJK,CLÍNICA MÉDICA,ENFERMARIA: 50000000000000019 - 02,LEITO: 50000000000000632 - 1,1
"10-09-2020",ESPECIALIDADES,HJK,CLÍNICA MÉDICA,ENFERMARIA: 50000000000000019 - 02,LEITO: 50000000000000636 - 5,1
